,BugId,Project,FixHashId,BUG,BIC,Comments
685,1267685,nova,44545eab5e86d0837f4032759f2d8e8e6f9846b0,0,0,Support IPv6
686,1267790,neutron,5b5ba869aa4680bcfa7544c4e718cb5a5dc9c168,1,1,
687,1267841,neutron,2779fdd14279e017f35780fe343b1c7243898397,1,1,Fix description
688,1268294,cinder,671cd61704551a5d1fd753bb890650edd6dcd152,0,0,"Imrpove?: If the driver raises an exception, make sure it is printed"
689,1268460,neutron,5fae0fae2164f4fab64e3eff01c9c644d861946a,0,0,Improve?: Report proper error message 
691,1268513,cinder,7d028b77a4bde48ed2729f370773c9d510156686,0,0,Add support for special char
692,1268561,neutron,45557c43e4f8e42a98c09deb45739bebaa5b8507,0,0,tests
693,1268569,nova,cbbb9de51b52793f6d424c58199b22a422d39aed,1,1, race condition
694,1268711,neutron,9d3a07ed04952c1fd8e65b5f46671208b793d659,0,0,No bug. Just Remove psutil dependency 
695,1268762,neutron,b78eea6146145793a7c61705a1602cf5e9ac3d3a,1,1,"Unfortunately, ovs does not reinitialize the interfaces"
696,1269152,neutron,47871570eb7ed351738828bc233343520283de0d,0,0,"Missing LOG,exception to show the error"
698,1269445,cinder,193096a476ca3da2ef7f36f89fdbd897c5bcc320,1,0,Check newer version
699,1269501,neutron,212c755c34c195148c668b553ccd9f371df63420,0,0,Refactor to remove _recycle_ip 
700,1269505,neutron,0d111c97334c28444708e623a3fde912bc7c25d7,0,0,delete code
702,1269567,neutron,702e1fbf7ad5dd961dfd35cd6a0e54d4d6da5e34,1,1,performance issue
703,1269633,cinder,f1d30c9bc4ae626883d827d3b0a0458aa9f70820,0,0,missing method
704,1269684,nova,fd901be0c6718c26c078bb5ae85ba804b153833c,1,1,missing information in the payload.. bug i think in this case
705,1269958,cinder,9c1ad54e7815d50d9561d88337724ad2042c92a2,0,0,"I dont see the bug, just a report that shouldnt use env"
706,1269990,nova,cc134ab2dca6c28e75d4530517f309c3fabc969a,1,1,LXC I think is OS code
707,1270008,nova,844df860c38ac38550b8d1739fd53131cd7fd864,1,1,Add a exception to handle a bug
709,1270034,cinder,68ed1bcec81e173648a4a86e5f4e21abc6dcf539,0,0,Unused variable
710,1270088,nova,da84cb078e9820c7c9d64bdccd904e1b257ab96e,0,0,No bug: needs tests + better log 
711,1270178,cinder,6c9f81b97ededf2b6401861f7d876851ff07b34b,0,0,No bug: code needs update from Oslo
712,1270192,cinder,3764cecfc3b0a5b35634b15a4b049f433a8a22de,1,1, cinder volume hanging
713,1270204,cinder,e62b70562dd8d2d94b526f3f7a52ef4aff9a3f40,1,1,Bug with spaces
714,1270624,cinder,82283790b7c5ba6ae0e561ee3302d7fed7983267,1,1,Bug in log
715,1270680,nova,119e2a690a64fdfd541010590285f754b3393653,1,0,Evolution bug: this race may have been introduced by the use of objects
716,1270693,nova,7e18d67cc9c96a14e0ca24a41820441e41457738,0,0,tests
717,1270811,nova,861d67120227f7a52ff3f9ef7225b84a9ac26647,0,0,tests
718,1270863,neutron,fbf0e621399027d5004bbc8c888d67a3c2851686,0,0,Use of constants instead of variables
719,1270973,nova,33cc64fb81773f0c246073d23c525357c9aa3b08,1,1,
720,1271231,neutron,2302ed3f22512590af23a649e09b952189e0fa9d,1,0,Bug by evolution
721,1271249,cinder,28b8ecc15d874644952bb74539c61becaf5f7d20,0,0,tests
722,1271331,nova,74ade48634e2b72ec0b09792e97ac77dfb5fd999,0,0,tests
723,1271449,neutron,65dde5624bbe1a1f896fe437fef0ad9bbe168153,1,1,
724,1271568,cinder,65fa80c361f71158cc492dfc520dc4a63ccfa419,1,1,Bug: can't handle rpc message. Need move a method
725,1271821,nova,951bae39e704b04414ebb711b425631cf2d46be5,0,0,No bug. ‘So we need to add a protection ‘
726,1272128,neutron,609f01a1ddca64ec191cb15a4f6fb93d219c3336,0,0,Support Port Binding Extension in Cisco N1kv plugin
727,1272136,glance,8143d814f2b355b1a2a7a1bd92920641e4d0fb43,0,0,tests
728,1272182,cinder,04dd95bef7e88c2602cca74d542654ec7bdfc754,0,0,Docstring change and unused variable
729,1272195,nova,46922068ac167f492dd303efb359d0c649d69118,0,0,Refactoring: Make network_cache more robust with neutron 
730,1272286,nova,d46f4a5b6d17f20a9c1de9367af11c9f3e7a7ef0,1,1,There is a bug. But they only remove code
731,1272365,cinder,b1e7d0ad220d869323754683dbb447f6821ef705,0,0,Just because of pylinter: Ensure return
732,1272490,neutron,1027d02977812064b688fe0748c46663c1627cf2,1,0, some drivers do not support bulk operations
733,1272500,nova,9271e300a55f8aa16ff867fff71adadb383849b8,1,0,newer version
734,1272503,swift,15c04f6869c3ae4bb8906b3783551df0e718d462,0,0,tests
735,1272518,nova,0b8267aa834e9d86cf2ecd9fd64ccc218df454bd,0,0,Modify some typos in tests and also deletes 2 returns in code that doesnt make sense. No bug
736,1272565,neutron,bb406281d8e36c29874bee3d9a3d1d5eae4ccdd5,0,0,Bad log severity: Debug severity is more appropriate
737,1272623,nova,6534a89de9cabc274cbdb7d2ecee3d851c456a87,1,1,"Bug that allows to restore, when it shouldn’t "
738,1272830,nova,2bfc7171c23d0595aa7f8680271778bc58cb28ba,0,0,Add more documentation
740,1273139,nova,a6d28e811ad916d686e350ce2dd8f6b8b0e128d6,1,1,typo in code
741,1273259,neutron,9e247277e2d916fa705715e018ef5f3f221f0efa,0,0,tests
742,1273266,nova,11d8dc7b9eed0e293ac5afab4792d8af7b807f4c,1,1,Wrong message log
743,1273355,neutron,d26bd87919990923b6fc85779f03705514d8d0b3,1,1,fails
744,1273496,nova,bb67b0137e8faebc8892c9176775f02f6dbb920b,1,0,Bad driver name
745,1273803,nova,81f9256747377f1b9488b407a2f33d251ffd1d8f,1,1,Trying to do something wrong
746,1273852,nova,60ca9548905b58cea67776a71864486bfd1d69c7,0,0,No bug: should be purely DB layer
747,1274123,cinder,5ba26c8aa5b295a1202fbc6c01eb050ce3f3af3d,1,1,Race condition
748,1274252,cinder,9afbd3fbba201ee606cf6e3b57675d3fbf9514b2,1,1,
749,1274294,nova,e498373b26d3fa05274429bcf958ea86eb4e3af2,1,1,Fix help msg
751,1274334,cinder,dc4655a5ae5a2ad576b68f3bc7d5044e395ee49e,1,1,typo in code
752,1274365,glance,7f3e27ab06a0792181347f0f4feb7d06b546d9ac,0,0,tests
753,1274439,nova,73c87a280e77e03d228d34ab4781ca2e3b02e40e,1,0,performance issue. Change in requirements
754,1274523,nova,1b83b2f11054ddd3f72fe75c5cef496060afcb3a,0,0,Add support 
755,1274601,cinder,d311066dd43bdc4598fa76837d78ecfac16f5e58,0,0,No BFC for this bug
756,1274611,nova,0d447f6edd406547e828c592823ac6624e56e91f,1,1,Bug with the configuration
757,1274627,nova,a70c5eb83d14541c2297b6d834dff1c0ac00962e,0,0,"I dont see the bug, feature?. Volume attach /detach should be blocked "
758,1274718,nova,e6ac12041ebe85fe9d46ab9346ae0bc9ef0a3599,0,0,tests
759,1274758,nova,82821b407ce7a226918758876abca46b727d9706,1,1,
760,1274924,nova,328beb0433c04a0888d38cbc2927248fdd963318,1,1,Problem updating. Deletes some metadata
761,1274992,nova,2749bb9138f5946d1ef3030c7fe349fbd5920139,1,1,Race condition
762,1275126,glance,2c94b11c40433e44c481aed6b590a563471dc358,0,0, Add VMware store the strategy module 
763,1275166,neutron,ebc88e6110660c0d543e75140d2e19ccf4796bea,0,0,remove unused code
764,1275173,cinder,da13c6285bb0aee55cfbc93f55ce2e2b7d6a28f2,0,0,Refactoring code to make 1 less call. No one speaks about performance
765,1275267,nova,6a0e6209cab2ced467b63ce9ce69a41daae669fe,1,1,
766,1275352,nova,c283576770b1bb96fd3dd012c6ced22b2a8eb903,0,0,tests
767,1275654,neutron,fdbaba877f98bf20c1ff71c9bd0d04956120f845,0,0,tests
768,1275682,cinder,86591a24d48fe19be427b5a8981821fcdb85bb37,0,0, volume retype to be supported
769,1275755,nova,280af85945d7ce8be60135fd364f22e1e8782b87,0,0,Exception with more information
770,1275771,nova,05f688e49fbf543a6c69c0f186279c6732118470,1,1,Notifications do not work
771,1275772,nova,378c28a8c05d3943324b5a39edef947ed7a9f52a,1,1,missing raise statement
772,1276011,glance,8496dad34797104482a5a76d809b72569adcd794,0,0,Remove duplicate code
773,1276038,nova,f591eee475df177fef5f10898b2d95c1a75f5563,0,0, Disable IGMP and refactorize tests
774,1276142,glance,f50074c0f65fdeae90dcd4b469fa2ac6f306e4b7,1,1,Fix unstable state after image wasnt deleted because an error
775,1276312,nova,60da388de842a0e3b11aed8f4f4e2e21ab270660,0,0,Mak a more generic msg
777,1276398,nova,c94b71c2d42a651f3b24d5f0ac1819bfa2a79a12,0,0,There is a bug in tests. Change the place of the configuration to satisfy the tests
778,1276409,neutron,844ae433c17ee3956a8c83ed693ca44c8e3c38de,1,1,typo in a message 
779,1276440,neutron,3faea81c6029033c85cefd6e98d7a3e719e858f5,1,1,dont not send duplicate msg. High load of traffic
780,1276539,nova,fb12fa03ad21c4c8924175ae77bc6bd30139f089,0,0,Raise more specific exceptions
781,1276644,nova,acf9fddcf3129ffab9e01aeb1e9991830013bfbd,1,1,Bug not defining a variable in python
782,1276728,nova,3720fd17b060de6f14e537e6c003e923c67c65a0,0,0,'can be wrong’ not a bug still
783,1276731,nova,c9a020f121a85ff88b890e964dc8c1f6d0ff5843,0,0,Suggestion:  should not rely
784,1276876,neutron,6aa0a44a9d2ed0a4c2d6d515458c94698a1ad3d8,0,0,Add and update information
786,1277054,nova,ea7242a293abe59dd91add5e44e58a2eb6cd99fc,1,1,
787,1277155,cinder,dc02810c5dc64ca48a163645588ea6a60367227a,0,0,tests
788,1277168,cinder,ea7d4a599224b5d0c7674d03993bbe72c49f0d51,1,0,Bug because of evolution of the names etc
789,1277222,neutron,056942ad5c0b379ebad06110b45b72f685b6c03d,0,0, Reorganize code
790,1277422,nova,c70749b9c8d9575ba28b2c012615d6bae146ccc3,1,1,wrong quota calculation
791,1277914,neutron,e62e5f3763934bef452d07dafc29ee3709bc2213,1,1,Raise a exception that does not exist
792,1278028,cinder,a82bae3f7b56fb84377fa6571b9f21ca6809da0e,0,0,Update the default settings to a new value
793,1278035,cinder,4cac1bd3227fd8b65744e75f0df018fb34bcb1c1,0,0,Feature not a bug
794,1278104,nova,423f344c59da1eecd7ab8bbb905abc1ff5948b14,1,0,Docker version bug
795,1278149,nova,9bb9a77e41b009cb940e98feda666dd8d806c862,1,1,typo in code
796,1278271,neutron,26d8231b0bf4050453bcb6122484c801eff852ca,0,0,I think is not a bug. 
797,1278279,nova,b699c703e00eda1c8368b2470815b8cfc2fae2e4,1,1,bad attributes
798,1278291,nova,1fb1b058211f08c0b993372e734ed62cd9267193,1,1,typo getting the msg
799,1278530,neutron,1c0235fb592d63e03506670e5690ab6c7ecab0a7,1,1,sending wrong id
800,1278581,neutron,8f0f6ca82fcbec153f992fd2347b6c4fd9a9eb25,1,1,It fails. can't reassociate floating ip
801,1278696,nova,f1b76971ba9f670b0ee916625318d65f18c3c4aa,1,1,wrong msg
802,1278991,neutron,d59d5a1c72c2324b857225680f5578d381a2ec73,0,0,Fix POSSIBLE deadlock
803,1279137,cinder,dfb1a090334d705425e739e8174a9c1c07009433,1,1,Bug in tests that didn’t show a bug in code
804,1279146,cinder,b5c4c5767fbfe9580e68343e722794326e6bb254,0,0,remove unused code
805,1279172,nova,53fe8696314fb73ca9943fce998d96fa6d0414b4,1,1,Bug encoding text
806,1279189,nova,0b311bffc0f22f0b877d6bcad0c4cbcf1701dd54,1,1,Typo? Return instead of raise
807,1279195,nova,f52a7f181ab8eb7b9e3e780183662fde8755cabd,0,0,Catch a new exception
808,1279300,nova,7fbb42296970ee30d21bbd66b144a2ab421aa17f,0,0,Give more info
809,1279317,nova,6def27b434a53aa8c1aca62640a6c072cc21209e,0,0,imrpove tests
811,1279551,neutron,464c307c68fca0353fb7d65acf650001c8de3f73,0,0,Evolution change (bug?)
812,1279572,nova,30f73de399d9490f8f23d493c3cc20813ef71481,1,1,
813,1279611,neutron,a060b6c0b7d26b02ac2ca15ede49fa56a026efda,1,0,ulrparse not compatible with python3
814,1279703,cinder,8bd9b9a63fd104ada41ae1e449e83da337068157,1,1,bugs in log messages…? I dont think it’s a bug.. but is typo in code
815,1279747,cinder,09b20b1b8493bef07cfc1caa8c345eba7ae33062,1,1,typo in code
816,1279753,glance,31bcc97214358482e9ccc035189ef70ced1afc21,0,0,tests
817,1279769,neutron,9af846caf7f4d00eddb2d839c032b909eb79d403,0,0,Not a bug now: ‘It may cause ‘
818,1279813,neutron,3c0025abf4581dc3561637e802de7bba1434d2b3,0,0,'I don't see any issues due to this but it is better to be fixed.’
819,1279897,cinder,0c6c57d70826b36db30795fa993cf677a4c2a6e4,0,0,'may return ‘
820,1280033,cinder,24755ff21f0ee7643ba1cdeb339b260cde5683e9,0,0,‘we don't need this module now ‘
821,1280035,neutron,fcad26e394cd6021aab2c94f1179533cc7866f8c,0,0,tests
822,1280055,nova,1a8dd2487d95327b97ebf8e8b4a27420d1432fd4,0,0,Remove duplicate code
823,1280067,nova,d72d925fc1c3b8620b81531ec74524aceb89d4e8,1,1,Not catched exception
825,1280132,nova,5856c3e585891103767eda87035dee8ecaee32ab,1,1,Option format not correctly set
826,1280140,nova,d835163759527a651f3c4f2109ca0fdc3e968d37,1,1,Fix instance not found
827,1280363,nova,80ffc9b8b38293c05c9d48cb615b24fd7255a850,0,0,Replace exceptions (refactoring)
828,1280379,nova,c1a64c94ef848f825e6a36581814511a81945428,0,0,tests
829,1280409,cinder,9e858bebb89de05b1c9ecc27f5bd9fbff95a728e,1,1,
830,1280522,glance,8d4312a2c9b020cec1241fde0b9a1fb29af5e6f6,0,0,tests
831,1280532,nova,fa72e49845179e29cf918e0742ef735ae868bb4c,1,1,
832,1280572,nova,e5cd9d90062d778b7725de0c76d44d6077e8e237,1,1,bad return status
833,1280597,neutron,854a5ac0bec932130eac0ac1ca1e679cc6487c93,0,0,typo in commentary
834,1280826,nova,88b7380d0e7c398780d2bb20abd1936e7c879665,1,1,failure with msgs
835,1280827,neutron,3d24fe5710cbea6d7d1f88c3476f4a856347ab5e,0,0,No bug but regex parsing is tedious and error prone
836,1280964,cinder,6427b5506de72f0adf224d3643f6df9d4a465bdd,1,0,Incompatible with python3
837,1281083,neutron,abca726e405fec960b546319ea81295b0c6adb0c,1,1,bad validation code
838,1281440,nova,eeb97eb16c1f56cecca83700ab28a594ed27ab1f,0,0,No bug. Should handle boolean string parameters
839,1281481,neutron,a98dc7680d4689f5ce5f602f9c5cb3bcc77de215,0,0,tests
840,1281574,neutron,a38d73d9449675374f45c44b35978735e53cdbaf,1,1,race condition
841,1281694,neutron,f50df8eb3c5bf38abbb0389b85c4b628cffb59f4,1,1,
842,1281772,neutron,084b7f62280241a9037b6f9e592c466135e5fec1,1,0,"It worked, but now it is a bug because of evolution"
843,1281789,neutron,d532864d832656adaca433792ed50c8ed71db40a,1,1,wrong id
844,1281904,nova,544745f9da3245a71d771cff26dc6d0255bb0470,1,1,Wrong exception type raised
845,1281916,neutron,b5d09ffe604a1f6d8272b773bb183e5f2bc3d0f3,1,1,Cannot distinguish IPv6
846,1281921,neutron,47079b78b8d8414da9e876d31c6364d6c78389ab,1,1,typo in code
847,1281936,nova,028217a0dc6cdc33a37cc303ab9ffb6633036cfe,1,1,Bug in a special case calling directly
848,1282084,cinder,38e192afecd0d08921d4fb4d7166fa156addb6a4,0,0,More pythonic
849,1282098,cinder,efd4ff9c2584de9acfbae432f889e222f5058ea1,0,0,unused function
850,1282303,neutron,326b85dd6154048b1671732d2d7df8deb8b99207,0,0,"'the only reason why I'm making this change is that I want to add
something to the __init__() class’"
851,1282352,neutron,2a0c679b00ecf8d047a4372bc38f1b2662348f48,1,1,"Bug, I think is not specific. It is a bug in the code"
852,1282354,neutron,e8988fe72eaddb38282356fe92076fd9cd2897b1,0,0,No bug. ‘should’
853,1282366,neutron,2b16e91b3f0fe06153a3a890c159c52974a57b91,1,1,
854,1282394,neutron,0dd0b6b5ee75bd437b2a82f2e666a6c671b91514,0,0,No bug . ‘It is so annoying for debugging or log monitoring.’
855,1282400,glance,1c5797d53a53a990cef3d695f0752742fd213840,0,0,tests
856,1282401,neutron,2ea6eadfd574770f19c817f9451ab4e7ad6d77b9,0,0,tests
857,1282423,nova,0192898e30035028b002f9aed3199be69a18efb3,1,1,
858,1282437,glance,eafa186b499eb8fd5d37a4c47e99156546e4cab8,0,0,"Refactor? Indices start in 0, not in 1 according to a rule."
859,1282514,cinder,14903b4ca7d625b8e93fe431f854263bbe26e4bc,0,0,"No bug. In case of it, not BIC python3"
860,1282662,neutron,e3e0401672c8745092d3f0d99686b2ca94c1eb58,1,1,
861,1282715,glance,18b4df178b7d708848cad9de7f9073f8fa7f20f9,0,0,No bug. ‘VMware datastore should use oslo.vmware common code ‘
862,1282754,neutron,f8ab9d4366c87724cba2e49e71dc72e2427d5a68,0,0,No bug. ‘Validate multicast ip range in Cisco N1kv’
863,1282873,neutron,7ab7e70559733a97eb0c77442bfaae7e7e10b790,0,0,remove code
864,1282922,neutron,64acc3bd63846a6e7da8d1136f946372c698cb76,1,1,performance bug
865,1282925,neutron,5e4b0c6fc6670ea036d801ce53444272bc311929,0,0,no bug: ‘can lead to long transaction if ‘
866,1282946,neutron,7ad82b95f611678f71fd500b6541e04ff8359d15,0,0,tests
867,1283019,neutron,14cb886809e5cccbf799a0dc2e5b99f31b1ab3be,0,0,"NO bug. ‘No need to use ""is not"" when comparing values’"
868,1283080,glance,765b6c98e08577038d33c9a5d745bb75c6b9f06d,1,0,Evolution bug. ‘It seems this change is missing from Glance’
869,1283233,cinder,e31b9e78374bcaeae573cce2915897ceb870ffc3,1,1,
870,1283250,neutron,ebf2763508535d9b3aaa6753139858b6fdd21f23,0,0,tests
871,1283338,cinder,379273925517e8b9bf971e018a1dc41f809c4814,1,1,unstable state
872,1283765,neutron,9bc29208bda6071a34bcc0da36a396eb8bab4f30,1,1,Bug. plugin changes port it shouldn't
873,1283872,cinder,330a476f8a82c672d636d7da78b81cc46db1e9dd,1,1,wrong msg
874,1283876,nova,7eb42f18ce8574b28ecba16b478bcfc40dfa2005,1,1,Wrong message
875,1283930,neutron,e95571a6e350338a1567234bc934f70f83e69d86,0,0,Improvement. Not a bug
876,1283987,nova,1b83b2f11054ddd3f72fe75c5cef496060afcb3a,1,1,There is a deadlock. But also refactoring code.
877,1283990,neutron,3d9e183d596c806527008f6eb15edc9d249cb3c0,1,1,Small bug
878,1284162,neutron,0049967a874a3dca7c6ab8e8e84ca7dea21dc0b2,1,1,
879,1284227,cinder,115b6276ac3dd7b3e8c6a42e9d0d80709791b7a2,0,0,tests
880,1284265,neutron,aeea31b21245864888f4744c19a0fed2a9c6567e,0,0,tests
881,1284275,cinder,52389188372b38ef237898e90cc533cf27d3eda1,0,0,Add a feature
882,1284277,neutron,cb99c08e968685c6f59bab2e49f86d56a2ec509d,0,0,Add some logic to manage errors
883,1284284,cinder,5eac161aa81a68e7cc4adb92798f6c3e849da81c,1,1,It ignores a parameter. This implements the fix for the bug...
884,1284312,nova,a17d38b96c4b776de8938195f86953ff26f94c2f,1,1,race condition
885,1284314,neutron,706a8b1ff30c011169846ed5e38f06aa9f15faf2,0,0,No bug. ‘stats table needs columns to be bigint’
886,1284338,cinder,85239cc81440d9e5a4aee3c0961c96a4197ad939,0,0,refactoring code
887,1284345,nova,bf322d27a0eaec92a9ed6f42c60c2168456825f8,0,0,Make less calls
888,1284362,cinder,65e1031c6aeaf4d88029e33694c0c32ef81e75a6,0,0,No bug. ‘Add versioning output’
889,1284368,cinder,e088c73b185073943d9b18b7ede0375c096ee8b3,1,1,Returning the wrong value
892,1284709,nova,4c68f19cd8d1f045bde02be7eec50c34c1d87932,1,1,
893,1284733,nova,aaf5762be5d37cac022dc321b6400b9743a25303,1,1,Bug. But they only deletes 1 line
894,1284881,neutron,50edccfad29d3c602eba628fc80e46a0a67de090,0,0,Delete unnecessary code
895,1284930,nova,635c5b611ae765bca3a888b1fcabe6bf0027c948,0,0,Just add an except. No bug
896,1284979,cinder,7ca4bea7e3d8688c847bdbcfe3e60900c61c297c,1,1,Non authenticated error.
897,1284996,nova,478f447070e2aa11ac14d419ae283e6bb9edeeb3,0,0,No bug. Feature. reduce VM network down time
898,1285029,cinder,6d9bb4bdc915b1ed6ac9d49012eb185a369cc624,0,0,tests
899,1285035,nova,026583e60e9ec2b83049e8ceee16f182560d2562,1,1,bug for 1.0
901,1285060,cinder,b868ae707f9ecbe254101e21d9d7ffa0b05b17d1,1,1,
902,1285209,nova,dc716bd0ce77b56f4aabe54d6633b7f3bf9b0a5d,1,1,They dont umount…. 
903,1285259,nova,8cd2b890710ba6e53884f43b5d6ce095672732a4,0,0,Change in requirements
904,1285289,neutron,038a56c13dafb1993ea2c6cba5a1a06b573cfa03,1,0,Bug because a field has been removed
905,1285335,neutron,03500414cf463905a28ea30d069630dcfda1d90b,0,0,Evolution
906,1285383,neutron,42c882b9e98755b9e119f6c566fc00a62a420af7,0,0, make replication mode configurable 
907,1285437,nova,16e360d3a9183e9fd2b3dc163fe3e1ce4ec18e8b,0,0,Improve messages
908,1285473,neutron,c75aada35b13da33d08f51d14fd36640d8b735fa,0,0,Use x to avoid inconsistencies
909,1285482,nova,ccb68ab1cd50f00546794c4bda9acb2580d8b3a4,0,0,add a sample file
910,1285641,neutron,273b169029e6693cb862be38df1c70e540808645,1,0,Evolution bug
912,1285735,nova,d9a5a80bc06f7a25c259ff763a59dffd9514371e,0,0,Evolution change. NO bug. Change in the decisions made
913,1285886,nova,621fc02f70fa4fa50b2f05167eefa39b71f72024,0,0,"Before was ‘’, now is None"
914,1285906,cinder,fb25917fe17fc80c1ae704759c8f6487ac2e9a22,1,1,
915,1285993,neutron,71deb11f6fd5186cabcc42431316deb5dbfa3dfe,1,1,Crashes
916,1286285,cinder,b493dcce93418ed09f0e2b7e1dccc20270deb75c,0,0,'It should be calling’ (Just in case)
917,1286297,nova,daedfffd95b375f00deacb43b6de5e02ddde6df4,1,1,There is a bug. The decision is to delete some code
